area,ID,latitude,longitude,PSR_ID,perimeter
2.164,488,-84.448,299.211,SP_844480_2992110,10.320
1.735,486,-87.123,19.050,SP_871230_0190500,9.360
8.370,487,-84.057,297.433,SP_840570_2974330,14.400
9.335,484,-82.755,67.582,SP_827550_0675820,33.120
1.940,485,-84.757,301.416,SP_847570_3014160,16.920
3.258,483,-83.435,65.199,SP_834350_0651990,14.640
1.026,496,-87.197,338.896,SP_871970_3388960,7.920
8.057,497,-85.868,309.424,SP_858680_3094240,17.040
2.801,494,-85.499,53.790,SP_854990_0537900,10.560
1.260,495,-85.306,304.121,SP_853060_3041210,7.680
2.725,492,-87.182,17.435,SP_871820_0174350,13.680
2.556,493,-87.102,22.676,SP_871020_0226760,11.760
1.120,490,-86.057,313.208,SP_860570_3132080,8.640
3.172,491,-84.835,301.514,SP_848350_3015140,14.400
3.218,472,-86.828,26.679,SP_868280_0266790,13.560
1.652,473,-83.689,296.418,SP_836890_2964180,8.640
7.556,470,-87.020,15.138,SP_870200_0151380,14.520
1.051,471,-85.618,49.615,SP_856180_0496150,6.480
2.747,468,-85.020,305.236,SP_850200_3052360,9.120
1.321,467,-83.525,296.415,SP_835250_2964150,7.080
2.124,480,-87.124,17.828,SP_871240_0178280,8.400
4.367,481,-82.519,68.485,SP_825190_0684850,11.640
2.358,478,-87.126,16.347,SP_871260_0163470,11.400
1.220,476,-85.804,48.851,SP_858040_0488510,6.720
8.654,477,-85.112,304.985,SP_851120_3049850,28.440
9.187,474,-82.097,290.976,SP_820970_2909760,16.800
1.220,475,-83.778,296.467,SP_837780_2964670,6.840
1.285,520,-84.457,295.053,SP_844570_2950530,7.920
1.987,518,-87.172,33.372,SP_871720_0333720,7.680
1.458,519,-84.229,294.037,SP_842290_2940370,10.320
2.095,516,-87.059,35.791,SP_870590_0357910,12.720
2.232,517,-84.837,297.297,SP_848370_2972970,8.040
5.404,514,-82.840,70.387,SP_828400_0703870,30.600
2.754,515,-84.248,294.628,SP_842480_2946280,15.720
2.596,528,-84.238,66.938,SP_842380_0669380,8.880
4.115,529,-87.596,19.347,SP_875960_0193470,10.560
2.358,526,-83.194,289.568,SP_831940_2895680,8.760
1.598,527,-85.603,301.226,SP_856030_3012260,13.680
6.944,524,-84.624,295.637,SP_846240_2956370,16.920
2.650,525,-84.544,294.675,SP_845440_2946750,11.760
1.505,522,-85.897,304.358,SP_858970_3043580,6.240
1.811,523,-85.330,299.768,SP_853300_2997680,11.040
8.748,504,-86.977,32.531,SP_869770_0325310,15.120
1.562,505,-85.413,303.110,SP_854130_3031100,12.600
2.056,502,-87.126,26.818,SP_871260_0268180,6.840
1.253,503,-87.184,25.534,SP_871840_0255340,5.880
1.501,500,-86.035,310.441,SP_860350_3104410,7.440
1.238,501,-84.801,299.548,SP_848010_2995480,5.640
1.523,499,-87.242,19.833,SP_872420_0198330,6.600
1.123,512,-87.121,326.916,SP_871210_3269160,6.120
2.495,513,-83.603,67.881,SP_836030_0678810,9.000
1.814,510,-85.487,302.902,SP_854870_3029020,8.400
1.670,508,-85.635,55.552,SP_856350_0555520,8.400
1.264,506,-86.657,41.935,SP_866570_0419350,7.680
1.087,507,-84.239,295.337,SP_842390_2953370,11.160
1.105,552,-82.798,73.587,SP_827980_0735870,6.600
3.834,553,-85.672,298.281,SP_856720_2982810,23.640
4.478,550,-85.534,62.362,SP_855340_0623620,11.040
2.545,551,-82.583,286.106,SP_825830_2861060,9.000
1.530,548,-87.633,28.669,SP_876330_0286690,8.040
2.768,549,-84.709,67.042,SP_847090_0670420,9.600
6.268,546,-84.880,294.285,SP_848800_2942850,25.320
1.217,547,-86.524,306.746,SP_865240_3067460,6.600
1.346,560,-85.733,62.909,SP_857330_0629090,6.720
2.592,559,-87.939,17.475,SP_879390_0174750,7.680
3.506,556,-87.408,321.915,SP_874080_3219150,10.680
1.051,557,-84.165,290.186,SP_841650_2901860,7.200
1.559,554,-87.131,44.907,SP_871310_0449070,7.200
1.346,555,-85.831,60.886,SP_858310_0608860,7.320
1.037,536,-87.287,323.250,SP_872870_3232500,5.520
1.976,537,-87.809,8.988,SP_878090_0089880,8.280
5.443,535,-86.943,43.504,SP_869430_0435040,16.440
1.778,532,-85.353,61.881,SP_853530_0618810,7.320
2.239,530,-85.441,299.668,SP_854410_2996680,11.400
5.314,531,-85.233,62.198,SP_852330_0621980,15.960
1.462,544,-84.242,291.306,SP_842420_2913060,11.400
3.002,545,-85.584,298.389,SP_855840_2983890,13.320
1.030,542,-87.512,328.758,SP_875120_3287580,6.720
1.516,541,-87.651,24.779,SP_876510_0247790,6.360
5.339,538,-87.763,14.292,SP_877630_0142920,11.880
2.642,539,-83.257,71.329,SP_832570_0713290,11.880
1.544,584,-87.122,53.496,SP_871220_0534960,9.960
1.919,585,-85.796,66.312,SP_857960_0663120,10.560
2.653,582,-85.891,65.037,SP_858910_0650370,13.560
1.858,583,-88.212,16.061,SP_882120_0160610,8.520
1.174,580,-87.695,318.186,SP_876950_3181860,5.280
1.199,581,-88.004,329.693,SP_880040_3296930,7.080
1.480,592,-88.320,349.999,SP_883200_3499990,9.000
1.271,593,-86.941,57.001,SP_869410_0570010,10.200
1.847,590,-87.988,326.651,SP_879880_3266510,8.160
5.213,591,-84.462,287.850,SP_844620_2878500,16.440
3.524,588,-88.261,12.206,SP_882610_0122060,11.640
1.109,589,-87.050,55.154,SP_870500_0551540,7.080
1.228,587,-87.927,324.592,SP_879270_3245920,7.440
3.366,568,-87.605,322.048,SP_876050_3220480,11.040
1.156,566,-85.103,292.721,SP_851030_2927210,5.760
6.484,567,-84.546,69.502,SP_845460_0695020,14.400
1.379,564,-85.464,64.966,SP_854640_0649660,5.880
1.858,565,-84.821,68.395,SP_848210_0683950,7.320
1.721,562,-85.060,67.097,SP_850600_0670970,6.480
1.177,563,-85.802,62.848,SP_858020_0628480,6.120
1.058,576,-84.226,288.067,SP_842260_2880670,10.680
3.164,577,-87.037,52.751,SP_870370_0527510,12.000
1.940,574,-85.593,65.741,SP_855930_0657410,7.200
1.296,575,-85.248,67.785,SP_852480_0677850,5.880
1.458,572,-85.208,67.452,SP_852080_0674520,11.880
3.726,571,-85.975,62.380,SP_859750_0623800,14.400
1.728,359,-81.761,300.181,SP_817610_3001810,9.960
2.869,357,-84.362,317.764,SP_843620_3177640,14.040
1.490,358,-83.797,311.828,SP_837970_3118280,6.720
1.336,355,-84.100,315.114,SP_841000_3151140,8.040
1.602,356,-84.715,37.944,SP_847150_0379440,6.120
1.332,354,-84.976,326.295,SP_849760_3262950,8.520
9.623,367,-84.093,313.832,SP_840930_3138320,29.880
1.562,368,-85.840,346.761,SP_858400_3467610,7.800
6.109,365,-81.896,300.325,SP_818960_3003250,17.760
4.518,366,-84.481,318.024,SP_844810_3180240,26.280
5.512,364,-84.678,320.792,SP_846780_3207920,19.680
3.488,361,-85.599,340.161,SP_855990_3401610,10.080
2.740,362,-83.367,308.396,SP_833670_3083960,10.200
7.520,343,-84.804,325.886,SP_848040_3258860,15.600
1.303,344,-83.998,315.467,SP_839980_3154670,7.440
1.699,341,-83.361,310.732,SP_833610_3107320,10.080
2.182,342,-82.138,303.205,SP_821380_3032050,8.400
7.913,339,-83.391,311.655,SP_833910_3116550,15.840
1.454,340,-85.422,18.725,SP_854220_0187250,6.360
1.674,338,-84.960,330.363,SP_849600_3303630,9.360
9.990,351,-84.254,317.761,SP_842540_3177610,46.200
1.458,352,-81.861,300.823,SP_818610_3008230,6.720
4.860,350,-81.649,300.312,SP_816490_3003120,13.920
3.056,347,-84.920,326.730,SP_849200_3267300,16.200
1.631,348,-81.572,300.010,SP_815720_3000100,9.000
1.825,345,-82.040,302.078,SP_820400_3020780,8.520
3.996,391,-85.366,325.044,SP_853660_3250440,16.920
7.578,392,-86.078,346.143,SP_860780_3461430,22.320
1.850,390,-83.592,306.051,SP_835920_3060510,6.840
1.642,388,-86.148,11.091,SP_861480_0110910,12.120
1.580,385,-85.977,340.624,SP_859770_3406240,6.240
9.659,386,-84.779,317.624,SP_847790_3176240,30.960
3.492,399,-85.280,321.256,SP_852800_3212560,12.480
2.236,400,-85.602,326.652,SP_856020_3266520,7.680
3.902,397,-82.359,60.818,SP_823590_0608180,11.400
2.423,398,-85.094,319.022,SP_850940_3190220,9.120
4.619,395,-85.294,322.549,SP_852940_3225490,14.520
6.912,396,-84.800,43.759,SP_848000_0437590,20.520
2.383,393,-84.697,44.787,SP_846970_0447870,9.240
4.194,375,-85.139,325.349,SP_851390_3253490,18.120
6.498,376,-85.219,33.820,SP_852190_0338200,17.520
1.033,373,-85.834,342.756,SP_858340_3427560,9.720
8.870,374,-85.826,344.607,SP_858260_3446070,26.280
1.040,371,-81.925,299.763,SP_819250_2997630,8.640
1.336,372,-83.527,51.894,SP_835270_0518940,6.840
1.105,369,-84.576,318.068,SP_845760_3180680,5.520
1.019,370,-85.509,25.959,SP_855090_0259590,6.840
1.048,383,-83.246,304.496,SP_832460_3044960,6.360
1.516,381,-82.036,61.195,SP_820360_0611950,6.360
5.756,382,-85.872,338.842,SP_858720_3388420,12.480
4.403,380,-85.986,347.211,SP_859860_3472110,13.200
1.760,377,-81.730,298.309,SP_817300_2983090,7.440
7.373,378,-82.397,58.997,SP_823970_0589970,19.800
2.722,424,-85.118,313.109,SP_851180_3131090,11.760
3.913,425,-86.288,25.545,SP_862880_0255450,13.080
6.322,422,-84.753,49.722,SP_847530_0497220,14.520
3.701,423,-83.813,57.177,SP_838130_0571770,10.800
3.380,420,-86.527,11.453,SP_865270_0114530,10.200
2.581,421,-85.991,32.324,SP_859910_0323240,7.800
5.137,418,-83.661,302.724,SP_836610_3027240,17.520
2.095,419,-86.246,24.525,SP_862460_0245250,9.360
1.105,433,-86.539,342.400,SP_865390_3424000,7.080
5.897,430,-83.534,300.910,SP_835340_3009100,17.160
4.709,431,-86.551,344.051,SP_865510_3440510,11.880
1.724,428,-84.926,310.914,SP_849260_3109140,7.920
2.282,429,-82.014,65.515,SP_820140_0655150,9.360
1.919,426,-86.605,349.052,SP_866050_3490520,6.960
9.626,427,-83.335,300.443,SP_833350_3004430,20.880
5.526,407,-84.676,47.054,SP_846760_0470540,12.960
1.933,408,-85.489,323.006,SP_854890_3230060,7.320
7.063,405,-84.508,48.332,SP_845080_0483320,16.560
1.282,406,-82.324,298.042,SP_823240_2980420,5.760
1.670,403,-85.468,323.836,SP_854680_3238360,6.840
1.411,404,-86.357,1.286,SP_863570_0012860,6.720
1.040,402,-85.470,36.209,SP_854700_0362090,5.640
4.986,415,-86.501,353.906,SP_865010_3539060,11.880
4.644,416,-82.477,62.753,SP_824770_0627530,12.120
1.015,413,-86.080,27.133,SP_860800_0271330,5.280
2.408,414,-84.875,312.438,SP_848750_3124380,14.040
1.163,411,-83.813,304.649,SP_838130_3046490,5.760
1.613,412,-81.886,295.472,SP_818860_2954720,6.720
2.722,409,-83.323,302.109,SP_833230_3021090,13.920
2.077,410,-83.272,301.783,SP_832720_3017830,12.480
1.775,456,-82.150,292.669,SP_821500_2926690,12.360
6.228,457,-85.654,45.715,SP_856540_0457150,18.840
1.386,454,-82.758,65.168,SP_827580_0651680,11.040
3.672,455,-86.708,337.863,SP_867080_3378630,10.200
1.616,452,-84.411,303.093,SP_844110_3030930,8.280
1.912,453,-83.171,63.348,SP_831710_0633480,18.600
3.614,451,-85.142,50.599,SP_851420_0505990,14.520
2.610,464,-83.015,64.752,SP_830150_0647520,14.280
3.521,465,-85.850,314.887,SP_858500_3148870,12.120
1.314,462,-82.388,292.963,SP_823880_2929630,6.480
4.612,460,-83.735,298.660,SP_837350_2986600,20.880
5.566,458,-85.996,318.956,SP_859960_3189560,13.200
1.148,459,-86.965,9.793,SP_869650_0097930,6.240
8.431,441,-84.588,53.356,SP_845880_0533560,18.480
1.328,439,-85.563,316.551,SP_855630_3165510,5.880
1.624,436,-84.884,309.773,SP_848840_3097730,7.320
2.257,437,-85.165,312.398,SP_851650_3123980,8.400
4.082,435,-86.675,7.386,SP_866750_0073860,11.640
2.902,448,-86.890,1.394,SP_868900_0013940,13.320
4.464,449,-85.570,314.554,SP_855700_3145540,12.600
3.118,446,-85.987,320.971,SP_859870_3209710,12.960
1.256,444,-85.032,309.279,SP_850320_3092790,8.400
1.393,445,-86.470,26.327,SP_864700_0263270,7.920
2.077,442,-85.038,310.242,SP_850380_3102420,13.320
1.919,227,-82.425,325.949,SP_824250_3259490,7.440
2.700,228,-83.109,24.251,SP_831090_0242510,8.400
1.760,239,-82.863,329.114,SP_828630_3291140,8.280
4.046,240,-83.368,337.820,SP_833680_3378200,15.120
1.483,237,-80.998,46.642,SP_809980_0466420,7.320
1.674,238,-83.131,333.191,SP_831310_3331910,8.040
1.480,236,-82.704,31.962,SP_827040_0319620,5.880
2.473,233,-80.792,47.374,SP_807920_0473740,13.440
5.926,234,-81.852,319.749,SP_818520_3197490,18.480
4.374,216,-81.246,317.257,SP_812460_3172570,10.560
3.442,213,-82.513,30.262,SP_825130_0302620,12.240
5.958,214,-80.910,315.498,SP_809100_3154980,14.280
1.066,211,-80.295,48.205,SP_802950_0482050,5.280
1.354,212,-80.983,44.108,SP_809830_0441080,7.320
3.899,209,-83.483,355.773,SP_834830_3557730,19.440
2.120,210,-83.087,19.969,SP_830870_0199690,9.360
1.552,223,-82.961,26.490,SP_829610_0264900,7.200
1.699,224,-80.633,47.706,SP_806330_0477060,11.400
1.195,221,-81.480,317.959,SP_814800_3179590,8.880
7.963,222,-82.551,328.265,SP_825510_3282650,16.440
1.602,219,-83.280,18.287,SP_832800_0182870,6.480
1.894,217,-81.691,320.556,SP_816910_3205560,8.880
2.369,218,-83.353,15.342,SP_833530_0153420,9.600
5.051,263,-80.924,309.131,SP_809240_3091310,15.600
5.987,264,-84.217,349.786,SP_842170_3497860,14.640
2.351,261,-81.664,314.174,SP_816640_3141740,8.640
2.041,262,-81.493,312.370,SP_814930_3123700,7.680
1.501,260,-80.996,49.758,SP_809960_0497580,8.400
2.948,257,-83.562,335.866,SP_835620_3358660,17.160
1.069,269,-82.703,39.782,SP_827030_0397820,5.160
1.066,267,-81.184,50.357,SP_811840_0503570,7.800
6.854,268,-82.809,321.729,SP_828090_3217290,13.560
4.003,265,-82.958,323.692,SP_829580_3236920,10.920
1.213,266,-81.099,309.256,SP_810990_3092560,5.160
7.481,248,-83.412,336.697,SP_834120_3366970,21.600
1.181,245,-80.638,49.613,SP_806380_0496130,9.000
2.056,246,-83.311,334.799,SP_833110_3347990,15.000
7.898,244,-81.010,47.223,SP_810100_0472230,31.440
1.976,241,-83.884,0.533,SP_838840_0005330,11.640
3.370,242,-83.636,16.179,SP_836360_0161790,10.800
4.543,255,-80.868,49.690,SP_808680_0496900,28.440
1.120,254,-80.931,49.250,SP_809310_0492500,12.120
1.012,251,-84.020,1.807,SP_840200_0018070,5.040
1.037,250,-82.098,40.845,SP_820980_0408450,5.040
2.372,295,-84.387,337.725,SP_843870_3377250,13.080
3.280,296,-81.119,54.329,SP_811190_0543290,18.120
1.336,293,-81.945,49.799,SP_819450_0497990,8.040
2.016,294,-83.855,327.700,SP_838550_3277000,7.440
1.465,291,-84.764,5.140,SP_847640_0051400,9.120
6.354,292,-81.238,53.200,SP_812380_0532000,20.880
4.543,289,-83.743,327.157,SP_837430_3271570,11.160
4.280,303,-84.705,343.983,SP_847050_3439830,12.960
1.040,304,-84.253,331.480,SP_842530_3314800,5.880
7.729,301,-84.797,348.775,SP_847970_3487750,15.000
9.403,302,-81.421,53.594,SP_814210_0535940,30.000
6.239,299,-84.550,19.742,SP_845500_0197420,12.480
2.063,300,-82.616,46.180,SP_826160_0461800,9.480
2.390,297,-81.549,52.541,SP_815490_0525410,9.600
2.887,298,-84.460,337.652,SP_844600_3376520,8.400
4.399,279,-82.853,319.532,SP_828530_3195320,13.920
1.310,280,-84.092,23.972,SP_840920_0239720,6.600
1.141,277,-81.431,50.608,SP_814310_0506080,6.480
1.872,278,-80.922,53.431,SP_809220_0534310,9.840
5.234,275,-82.996,321.806,SP_829960_3218060,14.160
1.966,276,-83.776,28.491,SP_837760_0284910,7.800
2.632,274,-81.144,308.302,SP_811440_3083020,8.400
1.440,288,-84.407,20.179,SP_844070_0201790,7.560
1.580,286,-83.691,33.516,SP_836910_0335160,6.240
1.753,283,-82.891,318.512,SP_828910_3185120,8.280
1.573,284,-81.923,48.970,SP_819230_0489700,6.960
1.127,281,-83.789,30.109,SP_837890_0301090,7.080
2.934,282,-84.571,350.224,SP_845710_3502240,12.240
9.392,328,-84.464,34.060,SP_844640_0340600,15.360
3.362,325,-81.404,57.621,SP_814040_0576210,9.840
6.106,326,-83.059,48.309,SP_830590_0483090,13.200
1.541,323,-83.003,311.477,SP_830030_3114770,6.840
4.748,324,-82.541,308.470,SP_825410_3084700,13.440
3.064,321,-81.222,57.740,SP_812220_0577400,11.880
1.692,322,-84.260,35.422,SP_842600_0354220,7.560
1.091,335,-84.012,317.811,SP_840120_3178110,10.320
3.632,336,-85.473,13.111,SP_854730_0131110,12.120
2.830,333,-81.365,58.883,SP_813650_0588830,9.840
1.091,331,-84.351,323.693,SP_843510_3236930,8.640
1.199,332,-82.583,52.435,SP_825830_0524350,6.000
4.982,329,-84.947,334.746,SP_849470_3347460,12.240
1.508,311,-83.818,37.367,SP_838180_0373670,12.360
2.419,312,-84.445,28.584,SP_844450_0285840,8.400
2.999,309,-85.030,5.167,SP_850300_0051670,9.840
1.829,310,-84.487,26.765,SP_844870_0267650,8.040
1.480,307,-84.975,4.448,SP_849750_0044480,7.080
1.112,308,-84.905,12.967,SP_849050_0129670,5.880
1.591,305,-83.922,325.839,SP_839220_3258390,7.080
3.240,306,-84.673,340.340,SP_846730_3403400,10.080
6.844,319,-84.788,335.442,SP_847880_3354420,13.440
1.004,320,-84.556,30.242,SP_845560_0302420,5.760
3.654,317,-84.464,30.732,SP_844640_0307320,10.800
1.051,315,-81.800,54.423,SP_818000_0544230,7.200
1.948,316,-84.618,332.506,SP_846180_3325060,10.080
6.192,313,-84.510,332.583,SP_845100_3325830,15.960
3.564,314,-84.777,23.357,SP_847770_0233570,10.200
1.270,103,-81.196,196.366,SP_811960_1963660,4.595
1.162,104,-81.517,178.566,SP_815170_1785660,4.492
7.512,101,-81.345,195.016,SP_813450_1950160,10.096
6.119,102,-78.273,224.286,SP_782730_2242860,9.465
1.382,99,-81.137,199.287,SP_811370_1992870,4.739
2.312,100,-81.389,165.656,SP_813890_1656560,6.404
1.256,97,-81.281,161.630,SP_812810_1616300,4.672
2.409,98,-81.723,180.505,SP_817230_1805050,6.394
6.073,111,-81.153,327.511,SP_811530_3275110,11.880
9.763,112,-79.645,315.915,SP_796450_3159150,20.880
1.037,109,-81.309,176.874,SP_813090_1768740,4.320
2.178,110,-81.997,338.543,SP_819970_3385430,7.680
1.489,107,-80.465,204.566,SP_804650_2045660,5.128
2.859,108,-81.331,182.805,SP_813310_1828050,6.941
1.932,105,-80.606,155.036,SP_806060_1550360,5.437
3.917,106,-81.029,162.870,SP_810290_1628700,7.552
7.701,87,-82.107,191.043,SP_821070_1910430,10.198
1.692,88,-81.026,150.490,SP_810260_1504900,5.245
1.537,85,-81.442,205.589,SP_814420_2055890,4.750
43.429,86,-81.795,158.658,SP_817950_1586580,23.724
1.555,83,-81.642,203.731,SP_816420_2037310,5.572
12.620,84,-79.864,221.041,SP_798640_2210410,13.240
5.347,81,-78.619,130.829,SP_786190_1308290,9.043
4.540,82,-80.395,218.434,SP_803950_2184340,8.265
6.477,95,-81.922,187.481,SP_819220_1874810,10.443
1.079,96,-80.326,146.992,SP_803260_1469920,4.068
2.405,93,-81.955,188.741,SP_819550_1887410,6.147
4.041,94,-82.041,179.588,SP_820410_1795880,7.637
46.735,91,-81.735,200.223,SP_817350_2002230,24.618
47.450,92,-82.088,168.742,SP_820880_1687420,27.614
2.982,89,-78.834,225.691,SP_788340_2256910,6.707
3.132,90,-82.063,189.723,SP_820630_1897230,6.718
1.811,135,-82.274,23.403,SP_822740_0234030,8.640
1.768,136,-81.642,32.035,SP_816420_0320350,7.200
2.761,133,-80.566,41.042,SP_805660_0410420,10.560
9.918,134,-82.839,5.293,SP_828390_0052930,20.640
6.167,131,-82.423,18.984,SP_824230_0189840,12.840
1.134,132,-81.245,324.516,SP_812450_3245160,5.040
1.998,129,-81.502,327.921,SP_815020_3279210,6.840
2.142,130,-81.942,27.265,SP_819420_0272650,8.280
3.121,143,-81.283,323.264,SP_812830_3232640,9.480
1.076,144,-81.909,30.557,SP_819090_0305570,6.600
1.483,141,-82.465,338.231,SP_824650_3382310,7.320
1.940,142,-80.501,317.444,SP_805010_3174440,7.320
5.418,140,-80.123,44.369,SP_801230_0443690,17.160
1.408,138,-81.559,33.324,SP_815590_0333240,6.120
4.079,119,-80.292,318.949,SP_802920_3189490,10.080
1.782,120,-82.596,350.702,SP_825960_3507020,10.320
1.721,117,-81.804,333.254,SP_818040_3332540,6.840
1.552,118,-80.601,38.938,SP_806010_0389380,6.840
1.541,115,-82.606,6.155,SP_826060_0061550,6.480
1.174,116,-81.632,29.033,SP_816320_0290330,5.640
4.738,113,-80.371,320.385,SP_803710_3203850,11.160
1.004,114,-81.807,334.140,SP_818070_3341400,5.280
7.409,127,-82.291,19.501,SP_822910_0195010,15.600
3.931,128,-81.435,32.264,SP_814350_0322640,10.680
1.303,126,-81.735,28.394,SP_817350_0283940,7.800
1.840,123,-79.694,314.894,SP_796940_3148940,7.560
3.938,124,-82.140,337.963,SP_821400_3379630,13.200
1.850,121,-81.257,326.624,SP_812570_3266240,7.440
1.840,122,-82.403,16.367,SP_824030_0163670,7.320
4.428,167,-82.797,17.213,SP_827970_0172130,15.360
3.168,168,-81.213,320.984,SP_812130_3209840,9.840
1.325,166,-83.005,11.684,SP_830050_0116840,7.320
7.362,164,-82.764,17.947,SP_827640_0179470,16.200
2.909,161,-82.979,10.739,SP_829790_0107390,15.360
1.991,162,-80.604,42.974,SP_806040_0429740,8.040
3.056,175,-83.070,11.814,SP_830700_0118140,21.720
2.196,176,-80.230,46.090,SP_802300_0460900,13.080
1.156,173,-80.180,46.423,SP_801800_0464230,8.880
6.732,174,-81.093,319.762,SP_810930_3197620,13.920
1.332,171,-81.673,35.393,SP_816730_0353930,17.880
1.879,172,-81.586,323.820,SP_815860_3238200,8.160
3.974,169,-81.694,325.174,SP_816940_3251740,11.520
2.250,170,-83.089,9.936,SP_830890_0099360,8.760
2.077,151,-82.261,26.153,SP_822610_0261530,9.600
1.336,152,-82.873,347.086,SP_828730_3470860,6.120
1.465,149,-81.640,326.154,SP_816400_3261540,7.800
3.280,150,-80.230,44.552,SP_802300_0445520,15.120
1.289,147,-82.166,332.691,SP_821660_3326910,7.440
1.170,148,-82.243,333.646,SP_822430_3336460,5.880
2.362,145,-80.754,318.900,SP_807540_3189000,6.960
1.814,146,-82.183,26.521,SP_821830_0265210,14.400
1.429,159,-79.864,47.056,SP_798640_0470560,7.080
1.638,160,-82.021,329.907,SP_820210_3299070,6.720
6.260,158,-82.764,16.225,SP_827640_0162250,13.440
3.877,155,-80.355,316.005,SP_803550_3160050,9.840
1.084,156,-80.216,44.975,SP_802160_0449750,8.760
1.253,153,-82.524,21.935,SP_825240_0219350,11.160
1.922,154,-82.937,10.449,SP_829370_0104490,8.280
1.325,199,-81.945,35.023,SP_819450_0350230,5.880
1.796,200,-83.097,17.370,SP_830970_0173700,8.160
1.746,197,-82.655,25.707,SP_826550_0257070,7.560
2.779,198,-81.455,320.792,SP_814550_3207920,20.400
1.508,195,-82.966,19.434,SP_829660_0194340,7.800
1.487,196,-81.564,321.626,SP_815640_3216260,7.680
2.016,193,-80.478,45.923,SP_804780_0459230,10.800
4.507,194,-83.165,13.479,SP_831650_0134790,11.280
1.112,207,-82.741,26.585,SP_827410_0265850,5.880
1.026,208,-81.541,319.992,SP_815410_3199920,6.240
1.051,205,-81.034,43.593,SP_810340_0435930,9.240
2.797,206,-81.587,320.740,SP_815870_3207400,10.560
2.779,203,-83.085,19.212,SP_830850_0192120,9.240
1.735,204,-81.436,319.326,SP_814360_3193260,6.840
1.476,202,-83.467,357.470,SP_834670_3574700,7.320
2.624,183,-81.217,40.160,SP_812170_0401600,9.600
1.354,184,-80.960,42.194,SP_809600_0421940,8.040
1.159,181,-80.153,46.849,SP_801530_0468490,5.880
2.830,179,-80.779,317.114,SP_807790_3171140,8.640
1.472,180,-83.217,354.920,SP_832170_3549200,7.920
4.324,177,-82.804,340.356,SP_828040_3403560,11.640
3.096,178,-82.059,328.554,SP_820590_3285540,12.480
2.333,191,-80.662,315.413,SP_806620_3154130,8.400
1.829,192,-81.780,36.022,SP_817800_0360220,11.520
2.480,189,-81.939,325.728,SP_819390_3257280,7.800
4.331,190,-82.555,26.411,SP_825550_0264110,11.880
1.508,187,-82.362,28.877,SP_823620_0288770,15.600
1.868,188,-82.992,17.539,SP_829920_0175390,8.520
4.828,185,-81.572,322.673,SP_815720_3226730,12.120
1.051,186,-80.198,47.123,SP_801980_0471230,5.520
5.789,3472,-75.417,172.174,SP_754170_1721740,11.760
1.526,3473,-71.405,140.853,SP_714050_1408530,6.720
1.728,3470,-75.289,168.461,SP_752890_1684610,6.240
1.958,3471,-74.548,201.002,SP_745480_2010020,8.640
8.942,3468,-71.037,221.300,SP_710370_2213000,19.680
1.930,3469,-75.223,166.699,SP_752230_1666990,6.720
1.685,3466,-75.594,173.859,SP_755940_1738590,6.000
1.411,3467,-73.412,210.486,SP_734120_2104860,5.760
4.766,3480,-75.352,175.437,SP_753520_1754370,11.040
1.022,3481,-73.435,207.914,SP_734350_2079140,4.560
1.656,3478,-75.177,169.836,SP_751770_1698360,6.720
2.275,3479,-72.316,145.495,SP_723160_1454950,10.080
27.202,3476,-73.354,210.037,SP_733540_2100370,27.360
1.210,3477,-74.021,204.233,SP_740210_2042330,5.280
1.296,3474,-75.311,170.708,SP_753110_1707080,6.000
1.080,3475,-75.266,170.375,SP_752660_1703750,5.520
1.310,3456,-71.118,221.619,SP_711180_2216190,7.920
1.339,3457,-73.107,212.893,SP_731070_2128930,5.760
1.282,3454,-74.045,207.563,SP_740450_2075630,5.520
2.578,3455,-75.846,181.767,SP_758460_1817670,8.640
2.462,3452,-74.286,206.052,SP_742860_2060520,7.440
2.261,3453,-70.209,224.740,SP_702090_2247400,7.200
3.139,3450,-75.662,191.691,SP_756620_1916910,9.120
2.146,3451,-75.526,166.211,SP_755260_1662110,7.200
1.440,3464,-74.008,206.665,SP_740080_2066650,6.000
4.219,3465,-75.597,186.469,SP_755970_1864690,10.800
1.051,3462,-74.109,206.170,SP_741090_2061700,5.040
4.781,3463,-75.683,175.370,SP_756830_1753700,11.280
1.166,3460,-75.778,178.801,SP_757780_1788010,5.520
1.584,3461,-73.686,150.569,SP_736860_1505690,6.000
2.290,3458,-75.590,189.490,SP_755900_1894900,7.680
1.570,3459,-75.773,177.617,SP_757730_1776170,6.480
4.020,7,-78.060,45.791,SP_780600_0457910,7.949
30.669,8,-81.064,338.367,SP_810640_3383670,20.381
1.954,5,-81.195,342.336,SP_811950_3423360,6.450
34.433,6,-81.226,343.658,SP_812260_3436580,24.884
1.191,3,-81.283,13.817,SP_812830_0138170,4.185
2.310,4,-81.377,10.897,SP_813770_0108970,5.752
4.098,1,-80.947,342.627,SP_809470_3426270,7.786
7.812,2,-80.998,341.136,SP_809980_3411360,11.415
4.105,15,-81.534,21.242,SP_815340_0212420,10.545
4.776,16,-78.446,312.754,SP_784460_3127540,8.494
52.456,13,-79.772,322.665,SP_797720_3226650,26.532
32.848,14,-79.440,319.858,SP_794400_3198580,21.006
14.030,11,-81.401,19.698,SP_814010_0196980,13.805
2.230,12,-81.702,345.643,SP_817020_3456430,5.828
